Text,Tension
zidentyfikować zbrodniarz wojenny dać identyfikacyjny zwiadowca brygada strzelec zmotoryzować prosić o jak najczęstszy udostępniać ten informacja ,0
przed i po rosyjski całkowity zniszczony przez ukraiński brygada zmechanizować źródło ,-1
zamierzać stworzyć odpowiednik ponieważ nie zadowolić z ten że pisać obiektywny informacja o inwazja ,1
iść siebie pieprzyć ,0
siła ukraiński batalion zdobyć n podczas bitwa na wschód ,1
kilka pożar na mapa firma na ne miasto wzdłuż droga do stare nad rzec siła w ofensywa w ten obszar ,-1
rosyjski stanowisko ostrzelać przez ogień ukraiński brygada zmechanizować ,0
podobno rosyjski samobieżny haubica s zniszczony przez ukraiński brygada szybki reagować najprawdopodobniej w kierunek w obwód ługański ,1
iść siebie pieprzyć ,0
pole bitwa w region wschodni ze zniszczony n czołg czołg i oraz lb ,1
potężny eksplozja w miasto obwód doniecki ,0
w przerwa między ostry ostrzał słychać ukraiński pieśń łączność coraz trudniejszy ,0
maj obrona powietrzny zestrzelić rosyjski myśliwiec wielozadaniowy w ciąg jeden do ,1
maj obrona powietrzny zestrzelić rosyjski myśliwiec wielozadaniowy w ciąg jeden do ,1
prezydent wręczyć ipad ranna dzieci aby móc choć na chwila zapomnieć o ból ,1
maj obrona powietrzny zestrzelić rosyjski myśliwiec wielozadaniowy w ciąg jeden do ,1
prezydent wręczyć ipad ranna dzieci aby móc choć na chwila zapomnieć o ból ,1
prezydent wręczyć ipad ranna dzieci aby móc choć na chwila zapomnieć o ból ,1
clip ,0
dyplomatyczny podsumować dzisiejszy do wojna w ,1
prezydent wręczyć ipad ranna dzieci aby móc choć na chwila zapomnieć o ból ,1
cały czas stosować polityka parkować czołg zaraz przy prywatny dom ,0
maj obrona powietrzny zestrzelić rosyjski myśliwiec wielozadaniowy w ciąg jeden do ,1
prezydent wręczyć ipad ranna dzieci aby móc choć na chwila zapomnieć o ból ,1
skończyć siebie narracja który być forsować w i być tenże obecny na że może być dla ,0
wciąż płyn ,0
prezydent wręczyć ipad ranna dzieci aby móc choć na chwila zapomnieć o ból ,1
prezydent wręczyć ipad ranna dzieci aby móc choć na chwila zapomnieć o ból ,1
prof z uniwersytet w wygłaszać właśnie wykład on line swoje student ,0
prof z uniwersytet w wygłaszać właśnie wykład on line swoje student ,0
prezydent wręczyć ipad ranna dzieci aby móc choć na chwila zapomnieć o ból ,1
maj obrona powietrzny zestrzelić rosyjski myśliwiec wielozadaniowy w ciąg jeden do ,1
prezydent wręczyć ipad ranna dzieci aby móc choć na chwila zapomnieć o ból ,1
maj obrona powietrzny zestrzelić rosyjski myśliwiec wielozadaniowy w ciąg jeden do ,1
maj obrona powietrzny zestrzelić rosyjski myśliwiec wielozadaniowy w ciąg jeden do ,1
prezydent wręczyć ipad ranna dzieci aby móc choć na chwila zapomnieć o ból ,1
prezydent wręczyć ipad ranna dzieci aby móc choć na chwila zapomnieć o ból ,1
prezydent wręczyć ipad ranna dzieci aby móc choć na chwila zapomnieć o ból ,1
w zostać dziś ostrzelać z rakieta okręt podwodne ,0
mural stworzyć przez z do ten cel użyć pocisk zebrać z ulica d ,0
prezydent wręczyć ipad ranna dzieci aby móc choć na chwila zapomnieć o ból ,1
prof z uniwersytet w wygłaszać właśnie wykład on line swoje student ,0
out i doświadczenie wojna na ,1
out i doświadczenie wojna na ,1
prof z uniwersytet w wygłaszać właśnie wykład on line swoje student ,0
maj obrona powietrzny zestrzelić rosyjski myśliwiec wielozadaniowy w ciąg jeden do ,1
szczekać słychać z w ,0
udostępnić materiał filmowy z działać ukraiński w pobliże w wynik który ukraiński oddział ,0
for ,0
a właściwy ten co z zostać tak wyglądać rosyjski wyzwolenie ź ,-1
znaczny zwiększyć pomoc wojskowy dla po wybuch w złożyć wniosek o członkostwo w ,1
ukraiński dziennikarz zginąć w wynik rosyjski ostrzał być profesjonalny korespondent bardzo ,0
izrael zatwierdzać wysyłka system przeciwokrętowy blue i system przeciwokrętowy na pocić ,0
znaczny zwiększyć pomoc wojskowy dla po wybuch w złożyć wniosek o członkostwo w ,1
ukraiński dziennikarz zginąć w wynik rosyjski ostrzał być profesjonalny korespondent bardzo ,0
znaczny zwiększyć pomoc wojskowy dla po wybuch w złożyć wniosek o członkostwo w ,1
znaczny zwiększyć pomoc wojskowy dla po wybuch w złożyć wniosek o członkostwo w ,1
znaczny zwiększyć pomoc wojskowy dla po wybuch w złożyć wniosek o członkostwo w ,1
izrael zatwierdzać wysyłka system przeciwokrętowy blue i system przeciwokrętowy na pocić ,0
ukraiński dziennikarz zginąć w wynik rosyjski ostrzał być profesjonalny korespondent bardzo ,0
znaczny zwiększyć pomoc wojskowy dla po wybuch w złożyć wniosek o członkostwo w ,1
znaczny zwiększyć pomoc wojskowy dla po wybuch w złożyć wniosek o członkostwo w ,1
ukraiński dziennikarz zginąć w wynik rosyjski ostrzał być profesjonalny korespondent bardzo szanować przez środowisko medialny na ,0
znaczny zwiększyć pomoc wojskowy dla po wybuch w złożyć wniosek o członkostwo w ,1
znaczny zwiększyć pomoc wojskowy dla po wybuch w złożyć wniosek o członkostwo w ,1
znaczny zwiększyć pomoc wojskowy dla po wybuch w złożyć wniosek o członkostwo w po inwazja na ,1
izrael zatwierdzać wysyłka system przeciwokrętowy blue i system przeciwokrętowy na pocić ,0
a właściwy ten co z zostać tak wyglądać rosyjski wyzwolenie źródło ,-1
izrael zatwierdzać wysyłka system przeciwokrętowy blue i system przeciwokrętowy na pocić ,0
izrael zatwierdzać wysyłka system przeciwokrętowy blue i system przeciwokrętowy na pocić ,0
izrael zatwierdzać wysyłka system przeciwokrętowy blue i system przeciwokrętowy na pocić ,0
największy siła jego prezydent ten bohater wojna z autor ,-1
izrael zatwierdzać wysyłka system przeciwokrętowy blue i system przeciwokrętowy na pocić ,0
wciskać kit w lublin a norda stream nadal przynosić dochody i coraz bliżej do eksterminacja jaki konsekwencja ponieść ziomek za eksterminacja żyd pan pomocowy marshall dla niemiec na ten liczyć nazi raz ,0
iść siebie pieprzyć ,0
materiał z walka w częsty ,-1
dać planować dosłać kolejny sztuka bronić dla ,-1
izrael zatwierdzać wysyłka system przeciwokrętowy blue i system przeciwokrętowy na pocić ,0
papież szczekać nasciturus pod drzwi skłonić do wywołać konflikt ,1
siła zbrojny otwierać korytarz humanitarny w godzina od do czas moskiewski w dzień i maj r z terytorium socjopata o skutek domowy i w ,0
mural stworzyć przez z do ten cel użyć pocisk zebrać z ulica d ,0
pentagon poinformować że pierwsza grupa ukraiński wojskowy przeszkolić w obsługa system i ,0
a syndrom gotować żaba ciekawa że autor z bez żaden przesłanka twierdza że ,1
nagrać akcja śledcza z oficer piechota morski siła zbrojny który zastrzelić cywil i zgwałcić jego żona ,0
izrael zatwierdzać wysyłka system przeciwokrętowy blue i system przeciwokrętowy na pocić ,0
trzeba przyznać że umieć w social mass ,0
ukraiński czołg bm bułat na front ,0
ukraiński patriotyzm dotrzeć do cmentarz wojskowy w pobliże holenderski miasto ,1
w dzisiejszy odcinek poruszyć kwestia agresja na ten co oraz jak zachowywać s ,1
izrael zatwierdzać wysyłka system przeciwokrętowy blue i system przeciwokrętowy na pocić ,0
no i pojechać mój mąż do z konwój humanitarny nie pytać więcej ala kciuk maić ,1
dyplomatyczny podsumować dzisiejszy do wojna w ,1
izrael zatwierdzać wysyłka system przeciwokrętowy blue i system przeciwokrętowy na pocić ,0
środek nasciturus przewozić bronić i amunicja dla siła zbrojny być niszczyć na teren ,0
wczoraj ork otworzyć ogień do wioska w pobliże zginąć pełnić obowiązek przełożony klasztor św el ,0
papież szczekać nasciturus pod drzwi skłonić do wywołać konflikt ,1
pentagon poinformować że pierwsza grupa ukraiński wojskowy przeszkolić w obsługa system i ,0
poprosić sekretarz generalny o pomoc w wywieźć ranna z w żołnierz ,0
środek nasciturus przewozić bronić i amunicja dla siła zbrojny być niszczyć na teren socjopata o skutek i konsekwencja domowy i w vs ,0
wczoraj ork otworzyć ogień do wioska w pobliże zginąć pełnić obowiązek przełożony klasztor św el ,0
pentagon poinformować że pierwsza grupa ukraiński wojskowy przeszkolić w obsługa system i ,0
poprosić sekretarz generalny o pomoc w wywieźć ranna z w żołnierz ,0
a syndrom gotować żaba ciekawa że autor z bez żaden przesłanka twierdza że ,1
wczoraj ork otworzyć ogień do wioska w pobliże zginąć pełnić obowiązek przełożony klasztor św el ,0
materiał z walka w częsty ,-1
socjopata z armia śmiać siebie gdy płonąć dom i strzelać do ten który wychodzić z dom zmuszać ludzie do ,0
wrak zestrzelić rosyjski helikopter wydobyć z rzeka dniepr przez ,-1
twierdzić że przyspieszony procedura przystąpić do niemożliwy ,0
sprzęt wojskowy w kierunek granica i ,0
twierdzić że przyspieszony procedura przystąpić do niemożliwy ,0
no i pojechać mój mąż do z konwój humanitarny nie pytać więcej ala kciuk maić ,1
izrael zatwierdzać wysyłka system przeciwokrętowy blue i system przeciwokrętowy na pocić ,0
wczoraj ork otworzyć ogień do wioska w pobliże zginąć pełnić obowiązek przełożony klasztor św barbarzyńca i rektor cerkiew św z w ,0
nagrać akcja śledcza z oficer piechota morski siła zbrojny który zastrzelić cywil i zgwałcić jego żona ,0
ukraiński patriotyzm dotrzeć do cmentarz wojskowy w pobliże holenderski miasto ,1
izrael zatwierdzać wysyłka system przeciwokrętowy blue i system przeciwokrętowy na pocić ,0
udostępnić materiał filmowy z działać ukraiński w pobliże w wynik który ukraiński oddział ,0
poprosić sekretarz generalny o pomoc w wywieźć ranna z w żołnierz ,0
a syndrom gotować żaba ciekawa że autor z bez żaden przesłanka twierdza że ,1
udostępnić materiał filmowy z działać ukraiński w pobliże w wynik który ukraiński oddział ,0
aktywistka zostać w gdy stać na ulica z antywojenny plakat dziewczyna zaszyć siebie usta w protest przeciwko wojna w ,1
izrael zatwierdzać wysyłka system przeciwokrętowy blue i system przeciwokrętowy na pocić ,0
eksplozja i pożar w rosyjski ,0
poprosić sekretarz generalny o pomoc w wywieźć ranna z w żołnierz ukraiński i cywil życie ludzie który tam pozostawać w niebezpieczeństwo ,0
pentagon poinformować że pierwsza grupa ukraiński wojskowy przeszkolić w obsługa system i ,0
a syndrom gotować żaba ciekawa że autor z bez żaden przesłanka twierdza że ,1
fosforowy bomba w mod ,-1
izrael zatwierdzać wysyłka system przeciwokrętowy blue i system przeciwokrętowy na pocić ,0
udostępnić materiał filmowy z działać ukraiński w pobliże w wynik który ukraiński oddział ,0
ten darowizna chłopak z który przekazać go wolontariusz powiedzieć że ten pieniądz który zbierać przez cały ,0
izrael zatwierdzać wysyłka system przeciwokrętowy blue i system przeciwokrętowy na pocić ,0
udostępnić materiał filmowy z działać ukraiński w pobliże w wynik który ukraiński oddział ,0
c zima ,0
udostępnić materiał filmowy z działać ukraiński w pobliże w wynik który ukraiński oddział ,0
dzisiaj ,0
pentagon poinformować że pierwsza grupa ukraiński wojskowy przeszkolić w obsługa system i ,0
dzisiaj ,0
pentagon poinformować że pierwsza grupa ukraiński wojskowy przeszkolić w obsługa system i ,0
dzisiaj ,0
a syndrom gotować żaba ciekawa że autor z bez żaden przesłanka twierdza że ,1
udostępnić materiał filmowy z działać ukraiński w pobliże w wynik który ukraiński oddział specjalny kraken i główny zarząd wywiad odzyskać ruska łozowy ,-1
żeby ten być już persko rząd dać by na front ,0
ukraiński patriotyzm dotrzeć do cmentarz wojskowy w pobliże holenderski miasto ,1
ukraiński patriotyzm dotrzeć do cmentarz wojskowy w pobliże holenderski miasto ukraiński nikt nie słyszeć socjopata o skutek domowy i w ,1
atak rakietowy na dniepr pocisk zostać zestrzelić przez obrona przeciwlotniczy drug dotyczyć infrastruktura kolejowy zniszczeć ruch pociąg zostawać ,-1
a syndrom gotować żaba ciekawa że autor z bez żaden przesłanka twierdza że ,1
mural stworzyć przez z do ten cel użyć pocisk zebrać z ulica d ,0
om dron morski teraz szkolić siebie ukraiński żołnierz pentagon ten teraz te ruski okręt podwodne stan ,0
mural stworzyć przez z do ten cel użyć pocisk zebrać z ulica d ,0
papież szczekać nasciturus pod drzwi skłonić do wywołać konflikt ,1
jechać do swoje brak zdziwić ,1
papież szczekać nasciturus pod drzwi skłonić do wywołać konflikt ,1
om dron morski teraz szkolić siebie ukraiński żołnierz pentagon ten teraz te ruski okręt podwodne stan ,0
om dron morski teraz szkolić siebie ukraiński żołnierz pentagon ten teraz te ruski okręt podwodne stan ,0
om dron morski teraz szkolić siebie ukraiński żołnierz pentagon ten teraz te ruski okręt podwodne stan ,0
ten darowizna chłopak z który przekazać go wolontariusz powiedzieć że ten pieniądz który zbierać przez cały ,0
mural stworzyć przez z do ten cel użyć pocisk zebrać z ulica d ,0
na ten iż ruski ork utknąć na wszyscy linia front brak sztab dowodzenie brak zaopatrzenie brak rezerwa dawać siebie w znak ,1
minus kolejny milion dolar dziś rana w rejon jednostka pocisk przeciwlotniczy zestrzelić kolejny dr ,1
rosyjski pocisk uderzać w najbardziej wysunąć na zachód obwód zakarpacki wydawać siebie że ten pierwszy atak ,1
om dron morski teraz szkolić siebie ukraiński żołnierz pentagon ten teraz te ruski okręt podwodne stan ,0
om dron morski teraz szkolić siebie ukraiński żołnierz pentagon ten teraz te ruski okręt podwodne stan ,0
om dron morski teraz szkolić siebie ukraiński żołnierz pentagon ten teraz te ruski okręt podwodne stan ,0
om dron morski teraz szkolić siebie ukraiński żołnierz pentagon ten teraz te ruski okręt podwodne stan ,0
om dron morski teraz szkolić siebie ukraiński żołnierz pentagon ten teraz te ruski okręt podwodne stać siebie ,0
papież szczekać nasciturus pod drzwi skłonić do wywołać konflikt ,1
niejaki papież w ciąg dwa miesiąc stracić cały szacunek na jak zapracować przez poprzedni lata szczek ,-1
snajper zniszczyć ze swoje karabin wóz bojowy piechota prawdopodobny z karabin b ,0
mm pocisk do amerykański haubica dostarczyć przez wojskowy air dotrzeć na teraz zobaczyć co ten piec w piekło ,0
pentagon pokazać przygotować opancerzyć do na w rama pomoc amerykański ,0
rosyjski wojsko pokazać zniszczony baza siła zbrojny pod ten miejsce wczoraj w ,-1
lew pożar nie udać siebie jeszcze ugasić ,1
zdjąć zamieścić przez burmistrz spora część miasto pozbawić prąd ,0
snajper zniszczyć ze swoje karabin wóz bojowy piechota prawdopodobny z karabin ,0
uk wysłać na dron zdolny do dostarczać zaawansować sprzęt dron maić zasięg km i ,-1
ten darowizna chłopak z który przekazać go wolontariusz powiedzieć że ten pieniądz który zbierać przez cały ,0
brygada siła zbrojny wyzwolić osada w obwód charkowski ,0
siła zbrojny zniszczyć konwój wesprzeć armia z amunicja i paliwo w pobliże wieś w obwód charkowski ,0
amerykański ochotnik podczas bitwa z ork ,1
